city,timestamp,temperature,season
New York,2010-08-11,18.313676837658832,summer
New York,2010-08-12,28.090399338144973,summer
New York,2010-08-13,30.9992476904521,summer
New York,2010-08-14,29.42846616890276,summer
New York,2010-08-15,24.83585851276227,summer
New York,2010-08-16,21.666111058205754,summer
New York,2010-08-17,22.51970297971084,summer
New York,2010-08-18,15.40900649712841,summer
New York,2010-08-19,28.791091594089753,summer
New York,2010-08-20,29.31471212852719,summer
New York,2010-08-21,31.50808191809716,summer
New York,2010-08-22,30.257888629082792,summer
New York,2010-08-23,22.79374791133094,summer
New York,2010-08-24,17.80966820964897,summer
New York,2010-08-25,24.602749434606505,summer
New York,2010-08-26,27.521882322755364,summer
New York,2010-08-27,26.27132019311563,summer
New York,2010-08-28,19.442119372943175,summer
New York,2010-08-29,22.231309553966348,summer
New York,2010-08-30,21.820240933626383,summer
New York,2010-08-31,20.330352492668148,summer
New York,2010-09-01,15.320802403396,autumn
New York,2010-09-02,21.18758332230744,autumn
New York,2010-09-03,15.261285155636287,autumn
New York,2010-09-04,10.942627690846367,autumn
New York,2010-09-05,7.820730674782829,autumn
New York,2010-09-06,19.69455218331044,autumn
New York,2010-09-07,9.613822869208391,autumn
New York,2010-09-08,16.25820739249047,autumn
New York,2010-09-09,12.21304014359947,autumn
New York,2010-09-10,22.14731947896918,autumn
New York,2010-09-11,7.232782782767266,autumn
New York,2010-09-12,9.482123113570275,autumn
New York,2010-09-13,21.717201017386294,autumn
New York,2010-09-14,26.741788357519106,autumn
New York,2010-09-15,15.13310709124165,autumn
New York,2010-09-16,18.54503098866653,autumn
New York,2010-09-17,14.69634301868704,autumn
New York,2010-09-18,16.25118558457756,autumn
New York,2010-09-19,8.924525920200988,autumn
New York,2010-09-20,18.473074432297324,autumn
New York,2010-09-21,25.935796574094365,autumn
New York,2010-09-22,16.483551003537684,autumn
New York,2010-09-23,13.976128663683351,autumn
New York,2010-09-24,19.750456288784484,autumn
New York,2010-09-25,13.019658439453694,autumn
New York,2010-09-26,18.578702157084095,autumn
New York,2010-09-27,7.896818689348852,autumn
New York,2010-09-28,20.54301865054177,autumn
New York,2010-09-29,11.312846466831129,autumn
New York,2010-09-30,9.65290464162214,autumn
New York,2010-10-01,16.390796738772835,autumn
New York,2010-10-02,13.157156144674895,autumn
New York,2010-10-03,14.345471343623956,autumn
New York,2010-10-04,14.874727869094366,autumn
New York,2010-10-05,18.091095849044837,autumn
New York,2010-10-06,15.758989872287552,autumn
New York,2010-10-07,12.41069304940945,autumn
New York,2010-10-08,15.897858967534516,autumn
New York,2010-10-09,23.49196415979751,autumn
New York,2010-10-10,11.819958432364977,autumn
New York,2010-10-11,11.787131570167693,autumn
New York,2010-10-12,20.957656548212263,autumn
New York,2010-10-13,28.05449211827551,autumn
New York,2010-10-14,15.256073323635034,autumn
New York,2010-10-15,8.703956298685124,autumn
New York,2010-10-16,25.088367213786775,autumn
New York,2010-10-17,13.314933932609796,autumn
New York,2010-10-18,14.322108555679169,autumn
New York,2010-10-19,20.9152568800946,autumn
New York,2010-10-20,4.716607399881742,autumn
New York,2010-10-21,10.8330053924122,autumn
New York,2010-10-22,12.28148460644386,autumn
New York,2010-10-23,13.7428854858077,autumn
New York,2010-10-24,18.321306045375678,autumn
New York,2010-10-25,13.03103624608476,autumn
New York,2010-10-26,23.671249294200464,autumn
New York,2010-10-27,14.699319217637544,autumn
New York,2010-10-28,17.663395520442826,autumn
New York,2010-10-29,16.040269153044413,autumn
New York,2010-10-30,17.59555240520197,autumn
New York,2010-10-31,14.83712901441784,autumn
New York,2010-11-01,26.3517197959946,autumn
New York,2010-11-02,16.069955206172292,autumn
New York,2010-11-03,8.035179641229693,autumn
New York,2010-11-04,20.941384561325624,autumn
New York,2010-11-05,10.553258872217679,autumn
New York,2010-11-06,10.045922176361962,autumn
New York,2010-11-07,6.7992086559792355,autumn
New York,2010-11-08,19.345060231983787,autumn
New York,2010-11-09,6.76527510078933,autumn
New York,2010-11-10,22.28825047909215,autumn
New York,2010-11-11,13.750882388454489,autumn
New York,2010-11-12,21.43187877070928,autumn
New York,2010-11-13,18.2495661328734,autumn
New York,2010-11-14,23.26594379720884,autumn
New York,2010-11-15,17.508745327982467,autumn
New York,2010-11-16,26.79696802932334,autumn
New York,2010-11-17,13.539926817404554,autumn
New York,2010-11-18,15.362869406680224,autumn
New York,2010-11-19,11.99437195985247,autumn
New York,2010-11-20,5.245131258133522,autumn
New York,2010-11-21,22.554156513899326,autumn
New York,2010-11-22,11.334826190215864,autumn
New York,2010-11-23,24.38854310407201,autumn
New York,2010-11-24,14.5123108281438,autumn
New York,2010-11-25,25.653128098146816,autumn
New York,2010-11-26,11.230286035065216,autumn
New York,2010-11-27,16.543616641669843,autumn
New York,2010-11-28,13.511114847658352,autumn
New York,2010-11-29,14.457408403855803,autumn
New York,2010-11-30,14.82881089377456,autumn
New York,2010-12-01,-5.437765669418416,winter
New York,2010-12-02,0.07103813210211035,winter
New York,2010-12-03,1.4884182994717976,winter
New York,2010-12-04,-4.024797248227002,winter
New York,2010-12-05,-10.297265062666387,winter
New York,2010-12-06,-6.519934292009964,winter
New York,2010-12-07,2.423045231146685,winter
New York,2010-12-08,-5.040854427847856,winter
New York,2010-12-09,5.322144826287065,winter
New York,2010-12-10,5.550554265066091,winter
New York,2010-12-11,-8.000280146600087,winter
New York,2010-12-12,-0.13218804421439592,winter
New York,2010-12-13,6.750826291995512,winter
New York,2010-12-14,-0.41428542709437416,winter
New York,2010-12-15,4.683820371499612,winter
New York,2010-12-16,8.228552708993266,winter
New York,2010-12-17,-7.1921595204164674,winter
New York,2010-12-18,-3.54506530633961,winter
New York,2010-12-19,10.304715762835219,winter
New York,2010-12-20,-3.6766493584266695,winter
New York,2010-12-21,-0.2995651148241031,winter
New York,2010-12-22,16.019753035887398,winter
New York,2010-12-23,5.564201101745656,winter
New York,2010-12-24,-7.019738195365112,winter
New York,2010-12-25,2.518260296371164,winter
New York,2010-12-26,-9.387093010559527,winter
New York,2010-12-27,-1.0402781070855949,winter
New York,2010-12-28,-1.7960450147425802,winter
New York,2010-12-29,-5.642444016144369,winter
New York,2010-12-30,8.703141402948377,winter
New York,2010-12-31,-2.144181494745734,winter
New York,2011-01-01,-1.5255026124821545,winter
New York,2011-01-02,4.561494418905937,winter
New York,2011-01-03,-5.416534636211009,winter
New York,2011-01-04,2.8506834588586565,winter
New York,2011-01-05,-1.5840074821268824,winter
New York,2011-01-06,1.2212556374544592,winter
New York,2011-01-07,-4.307527214700598,winter
New York,2011-01-08,0.6561910223202847,winter
New York,2011-01-09,2.0931863059050695,winter
New York,2011-01-10,-2.148028739051701,winter
New York,2011-01-11,1.3450978389035435,winter
New York,2011-01-12,-0.37766820316204314,winter
New York,2011-01-13,-10.021245776431291,winter
New York,2011-01-14,1.8098406383615413,winter
New York,2011-01-15,3.33468937459791,winter
New York,2011-01-16,-3.971592117150846,winter
New York,2011-01-17,-10.369919564565045,winter
New York,2011-01-18,2.306445726421728,winter
New York,2011-01-19,-1.0849254783658777,winter
New York,2011-01-20,-12.693345963107351,winter
New York,2011-01-21,-4.906145022768051,winter
New York,2011-01-22,-11.420280713405862,winter
New York,2011-01-23,3.705962837994154,winter
New York,2011-01-24,5.432746931616079,winter
New York,2011-01-25,12.682089745470787,winter
New York,2011-01-26,-4.860298007255515,winter
New York,2011-01-27,-1.5736482951029764,winter
New York,2011-01-28,-6.109916073600129,winter
New York,2011-01-29,-1.8708608063939924,winter
New York,2011-01-30,-1.3662318440055041,winter
New York,2011-01-31,4.2998596119518835,winter
New York,2011-02-01,-4.1314982645255505,winter
New York,2011-02-02,-1.0523105615823571,winter
New York,2011-02-03,6.74574601013866,winter
New York,2011-02-04,1.4759042703274126,winter
New York,2011-02-05,-3.540893666747304,winter
New York,2011-02-06,1.4759835658859668,winter
New York,2011-02-07,4.487736812350025,winter
New York,2011-02-08,-3.481220029668089,winter
New York,2011-02-09,0.4182220007097437,winter
New York,2011-02-10,0.03331109708212707,winter
New York,2011-02-11,-0.7550682394675247,winter
New York,2011-02-12,7.51723246182637,winter
New York,2011-02-13,3.445183535008032,winter
New York,2011-02-14,-0.08740176034965502,winter
New York,2011-02-15,-5.074163486820208,winter
New York,2011-02-16,0.7442313150662181,winter
New York,2011-02-17,0.5588898588977611,winter
New York,2011-02-18,0.5158849900089273,winter
New York,2011-02-19,3.332200940045107,winter
New York,2011-02-20,-1.7646950574032392,winter
New York,2011-02-21,0.34571547343412257,winter
New York,2011-02-22,1.0575931064476276,winter
New York,2011-02-23,2.055471262661919,winter
New York,2011-02-24,2.2098703357186187,winter
New York,2011-02-25,-4.192174771886156,winter
New York,2011-02-26,14.136643682441445,winter
New York,2011-02-27,-0.6592909186473005,winter
New York,2011-02-28,10.171142070827733,winter
New York,2011-03-01,12.352711967853356,spring
New York,2011-03-02,15.097273039533157,spring
New York,2011-03-03,8.318848734925936,spring
New York,2011-03-04,2.9549806354128325,spring
New York,2011-03-05,3.1684674309796783,spring
New York,2011-03-06,4.152331907226216,spring
New York,2011-03-07,13.115114888472526,spring
New York,2011-03-08,8.234247073615762,spring
New York,2011-03-09,4.291279945197167,spring
New York,2011-03-10,13.110201099661072,spring
New York,2011-03-11,11.24664475722257,spring
New York,2011-03-12,6.41966557930825,spring
New York,2011-03-13,10.548471197421511,spring
New York,2011-03-14,16.122408784840175,spring
New York,2011-03-15,15.672220833745119,spring
New York,2011-03-16,7.093527478883832,spring
New York,2011-03-17,12.926077529536219,spring
New York,2011-03-18,8.210592230594546,spring
New York,2011-03-19,7.006706010324834,spring
New York,2011-03-20,11.705159698207092,spring
New York,2011-03-21,10.808640669214977,spring
New York,2011-03-22,2.6286487789597324,spring
New York,2011-03-23,14.634056082806495,spring
New York,2011-03-24,7.890643248056865,spring
New York,2011-03-25,10.053520450960223,spring
New York,2011-03-26,13.694498572732659,spring
New York,2011-03-27,9.642631537193514,spring
New York,2011-03-28,8.755751570128748,spring
New York,2011-03-29,8.214542997707579,spring
New York,2011-03-30,3.049137763820662,spring
New York,2011-03-31,11.314499456555119,spring
New York,2011-04-01,12.366009265178572,spring
New York,2011-04-02,4.968223794151212,spring
New York,2011-04-03,-2.8629849723041083,spring
New York,2011-04-04,4.9741884624060475,spring
New York,2011-04-05,3.6452179614071154,spring
New York,2011-04-06,11.998583601882979,spring
New York,2011-04-07,2.86141288907271,spring
New York,2011-04-08,3.4796503464095245,spring
New York,2011-04-09,6.886665679823899,spring
New York,2011-04-10,9.89341593827454,spring
New York,2011-04-11,12.168153702182684,spring
New York,2011-04-12,8.93917595912671,spring
New York,2011-04-13,7.580632411898414,spring
New York,2011-04-14,9.030694430881795,spring
New York,2011-04-15,5.355206642335199,spring
New York,2011-04-16,12.884746697381395,spring
New York,2011-04-17,15.839871422210734,spring
New York,2011-04-18,13.722595235146112,spring
New York,2011-04-19,4.998646230589648,spring
New York,2011-04-20,10.35547875782525,spring
New York,2011-04-21,9.601845843455425,spring
New York,2011-04-22,6.634206189988369,spring
New York,2011-04-23,15.284662918902924,spring
New York,2011-04-24,10.68827138154864,spring
New York,2011-04-25,10.89728960743542,spring
New York,2011-04-26,7.116133662258805,spring
New York,2011-04-27,9.26835773295778,spring
New York,2011-04-28,7.520932200404921,spring
New York,2011-04-29,12.724273736096873,spring
New York,2011-04-30,20.786845494167284,spring
New York,2011-05-01,1.972138268266157,spring
New York,2011-05-02,-3.287369237460979,spring
New York,2011-05-03,7.024559194883418,spring
New York,2011-05-04,12.029963848077402,spring
New York,2011-05-05,3.130937728213147,spring
New York,2011-05-06,6.6279559959317815,spring
New York,2011-05-07,10.289188424455016,spring
New York,2011-05-08,13.085298630952352,spring
New York,2011-05-09,2.650189216893839,spring
New York,2011-05-10,5.202437672753649,spring
New York,2011-05-11,5.93626122191703,spring
New York,2011-05-12,11.432382916013145,spring
New York,2011-05-13,12.315130082305494,spring
New York,2011-05-14,14.417388213603472,spring
New York,2011-05-15,7.08323943391127,spring
New York,2011-05-16,9.350915588498914,spring
New York,2011-05-17,-1.581512514491365,spring
New York,2011-05-18,3.7024684095779294,spring
New York,2011-05-19,18.442067866193458,spring
New York,2011-05-20,16.88742930756638,spring
New York,2011-05-21,11.511579394740638,spring
New York,2011-05-22,-2.232261121809371,spring
New York,2011-05-23,3.669221282485797,spring
New York,2011-05-24,10.288071398355155,spring
New York,2011-05-25,0.4817768917200276,spring
New York,2011-05-26,7.9191095017085065,spring
New York,2011-05-27,7.6673892650671736,spring
New York,2011-05-28,8.57942388561986,spring
New York,2011-05-29,8.544366501062115,spring
New York,2011-05-30,8.744859568312382,spring
New York,2011-05-31,16.601958461448802,spring
New York,2011-06-01,23.989824134365055,summer
New York,2011-06-02,28.64008994081077,summer
New York,2011-06-03,27.19340530064187,summer
New York,2011-06-04,18.108027010397375,summer
New York,2011-06-05,28.348063273157482,summer
New York,2011-06-06,14.291415097157646,summer
New York,2011-06-07,24.51878992986024,summer
New York,2011-06-08,24.743443781538232,summer
New York,2011-06-09,21.087715880296255,summer
New York,2011-06-10,18.46822622255843,summer
New York,2011-06-11,25.470423694832135,summer
New York,2011-06-12,28.217370470362535,summer
New York,2011-06-13,28.623253058854967,summer
New York,2011-06-14,36.06925914132492,summer
New York,2011-06-15,27.557801184260253,summer
New York,2011-06-16,28.661647738024193,summer
New York,2011-06-17,25.359270134997526,summer
New York,2011-06-18,13.902964582622193,summer
New York,2011-06-19,17.02867421333262,summer
New York,2011-06-20,29.66002965484111,summer
New York,2011-06-21,25.75914790136246,summer
New York,2011-06-22,22.56260627748251,summer
New York,2011-06-23,32.06335967333644,summer
New York,2011-06-24,28.82383467751687,summer
New York,2011-06-25,20.12153046185749,summer
New York,2011-06-26,25.03064744182906,summer
New York,2011-06-27,27.899224270900525,summer
New York,2011-06-28,25.238748227895883,summer
New York,2011-06-29,19.42281044448383,summer
New York,2011-06-30,26.84194544350433,summer
New York,2011-07-01,18.88928417716827,summer
New York,2011-07-02,26.508730334692835,summer
New York,2011-07-03,20.191717644833094,summer
New York,2011-07-04,23.366777931702128,summer
New York,2011-07-05,25.744255994795324,summer
New York,2011-07-06,24.053561472072122,summer
New York,2011-07-07,23.74428604297021,summer
New York,2011-07-08,13.333257259998243,summer
New York,2011-07-09,21.80850541603295,summer
New York,2011-07-10,27.004520770834752,summer
New York,2011-07-11,19.79652794268594,summer
New York,2011-07-12,18.86367777087482,summer
New York,2011-07-13,22.66209106085785,summer
New York,2011-07-14,27.198199522694644,summer
New York,2011-07-15,24.64098969189291,summer
New York,2011-07-16,21.85150290966496,summer
New York,2011-07-17,17.695926441390828,summer
New York,2011-07-18,30.694456581400562,summer
New York,2011-07-19,31.317577582822672,summer
New York,2011-07-20,25.314695988911964,summer
New York,2011-07-21,27.396145157861152,summer
New York,2011-07-22,27.283585004385525,summer
New York,2011-07-23,25.686874940099223,summer
New York,2011-07-24,19.308628883399205,summer
New York,2011-07-25,21.052968806338015,summer
New York,2011-07-26,19.703148252270594,summer
New York,2011-07-27,23.744038361167917,summer
New York,2011-07-28,19.28543406172538,summer
New York,2011-07-29,25.247582100969975,summer
New York,2011-07-30,25.25453103038571,summer
New York,2011-07-31,30.341925685950876,summer
New York,2011-08-01,23.817968799558155,summer
New York,2011-08-02,25.423839487687033,summer
New York,2011-08-03,29.84842454930221,summer
New York,2011-08-04,23.865647099227,summer
New York,2011-08-05,30.67822595451021,summer
New York,2011-08-06,28.10223914483096,summer
New York,2011-08-07,24.469713775914343,summer
New York,2011-08-08,24.409668323232108,summer
New York,2011-08-09,26.747838511422778,summer
New York,2011-08-10,30.999037456426283,summer
New York,2011-08-11,27.684567535768643,summer
New York,2011-08-12,27.78291591616412,summer
New York,2011-08-13,29.487231344955536,summer
New York,2011-08-14,23.612258443150438,summer
New York,2011-08-15,28.033122794236988,summer
New York,2011-08-16,31.982344472627133,summer
New York,2011-08-17,26.803177744406053,summer
New York,2011-08-18,29.062854706627313,summer
New York,2011-08-19,32.92189229985373,summer
New York,2011-08-20,19.352962363928675,summer
New York,2011-08-21,27.174618531939593,summer
New York,2011-08-22,20.231752806225934,summer
New York,2011-08-23,20.084449728819884,summer
New York,2011-08-24,19.522089613027667,summer
New York,2011-08-25,17.07786338955632,summer
New York,2011-08-26,26.258418437104698,summer
New York,2011-08-27,24.444041325420645,summer
New York,2011-08-28,21.353163473552367,summer
New York,2011-08-29,27.507552981256346,summer
New York,2011-08-30,30.612276991711806,summer
New York,2011-08-31,33.840474703506786,summer
New York,2011-09-01,13.710658756853478,autumn
New York,2011-09-02,16.356095747152338,autumn
New York,2011-09-03,19.2109893319331,autumn
New York,2011-09-04,14.495276650830261,autumn
New York,2011-09-05,16.913519235330618,autumn
New York,2011-09-06,20.407841638173384,autumn
New York,2011-09-07,20.47423824973928,autumn
New York,2011-09-08,10.714741577968207,autumn
New York,2011-09-09,13.234100274320394,autumn
New York,2011-09-10,9.410699064380497,autumn
New York,2011-09-11,19.599592466830003,autumn
New York,2011-09-12,9.549483377577923,autumn
New York,2011-09-13,27.45905379639678,autumn
New York,2011-09-14,12.561526367451686,autumn
New York,2011-09-15,9.908071097496167,autumn
New York,2011-09-16,18.501948681238098,autumn
New York,2011-09-17,21.217359852594285,autumn
New York,2011-09-18,17.04099997804724,autumn
New York,2011-09-19,14.471333211542333,autumn
New York,2011-09-20,24.565526056880007,autumn
New York,2011-09-21,17.74163887597444,autumn
New York,2011-09-22,26.472942014745044,autumn
New York,2011-09-23,14.020213682706267,autumn
New York,2011-09-24,18.391665082487254,autumn
New York,2011-09-25,15.33410272566011,autumn
New York,2011-09-26,17.49718263312505,autumn
New York,2011-09-27,15.17062613036711,autumn
New York,2011-09-28,16.969375907141398,autumn
New York,2011-09-29,18.69815217804124,autumn
New York,2011-09-30,16.12860387738863,autumn
New York,2011-10-01,18.41043483847978,autumn
New York,2011-10-02,19.534494634560524,autumn
New York,2011-10-03,10.650621872456814,autumn
New York,2011-10-04,17.519479711048035,autumn
New York,2011-10-05,15.473635395661828,autumn
New York,2011-10-06,21.87599383868314,autumn
New York,2011-10-07,20.316840568645816,autumn
New York,2011-10-08,12.492584805935977,autumn
New York,2011-10-09,15.930502779305163,autumn
New York,2011-10-10,11.333523539415513,autumn
New York,2011-10-11,20.196084668709098,autumn
New York,2011-10-12,23.55511246191988,autumn
